,I,Drawdown ID,,Dealership Name,Loan Status,Assigned SO,Assigned Sales Manager,,Credit Date to Dealer Bank Account ,Year Model,Make Model Variant,Plate Number (as on ORCR),Financing Type,Financier,Disbursal Date,Fair Market Value (FMV),Loan to Value (LTV) Ratio,Original Principal,Total Outstanding Principal,Outstanding Principal,New Credit Status,Max Closed DPD,Status Reason,ORCR Verification,R1 Due Date,R1 Status,R1 Payment Status,R2 Due Date,R2 Status,R2 Payment Status,Maturity Due Date,Maturity Status,Maturity Status,Loan Aging,R1 DPD Bucket,R2 DPD Bucket,Maturity DPD Bucket,In DPD?,DPD Aging,Require PDC?,PDC Amount,PDC Date,PDC Recieved?,Repossessed Unit?,Repo Date,Repo Status,Sold Repo Date,Latest Actual Inspection Date,Latest Actual Inspection Status,Latest Passed Remark,Latest Geotagged Photo,Link to Drawdown Documents,# of Inspections,# of Passed Inspections,# of Failed Inspections,Sold Flagging,Frequency,Type of Payment,Actual Payment Made,First Outstanding Stage,Last Outstanding Stage,Failure Status,,Netbank Disbursal Date,Netbank Aging,For Litigation?,ORCR Verification Date,Duplicate Found?,Duplicate Recorded Date,Transferred?,Transfer Date,LTO Special File Endorsement Date,LTO Special File Completion Date,LTO Title Transfer Endorsement Date,LTO Title Transfer Completion Date,Status
,,MCA0,,MARCUS CAR ACCESSORIES AND DETAILING,Closed,Rose Batacan,Malou Alfonso,,9-Jul-2024,2018,ISUZU MU-X RZ4E,NAY2893,Inventory Financing,Netbank,45482,590000,0.5084745763,300000,0,0,,,,,45511,Not Renewed,,,Not Applicable,,45541,Paid in Full,Early,21,,,,,,,,,,,,,,,No Entry Yet,,,2018 ISUZU MU-X RZ4E_NAY2893,0,0,0,,1,,,,,,,45481
,,APT0,,AUTO PLANET TRADING PHILS INC.,Closed,Rhoyland Alagon,Marah Luriely A. Villaruz,,9-Jul-2024,2018,MITSUBISHI MONTERO SPT GLX,EAB5395,Inventory Financing,Netbank,45482,903200,0.6200177148,560000,0,0,,,,,45511,Not Renewed,,,Not Applicable,,45541,Paid in Full,Early,25,,,,,,,,,,,,,,,No Entry Yet,,,2018 MITSUBISHI MONTERO SPT GLX_EAB5395,0,0,0,,1,,,,,,,45481
,,CARZ0,,CARZON3 AUTO TRADING,Closed,Zhesa Resurrecion,Albert Dalupang,,12-Jul-2024,2014,TOYOTA VIOS J,WQK617,Inventory Financing,Netbank,45485,341222.22,0.7473135835,255000,0,0,,,,,45514,Not Renewed,,,Not Applicable,,45545,Paid in Full,Early,27,,,,,,,,,,,,,,,No Entry Yet,,,2014 TOYOTA VIOS J_WQK617,0,0,0,,1,,,,,,,45485
,,FAST0,,FASTWHEELS CAR AGENT SERVICES,Closed,Rhoyland Alagon,Marah Luriely A. Villaruz,,26-Jul-2024,2016,TOYOTA INNOVA E,NBW8174,Inventory Financing,Netbank,45499,776289.91,0.6440892681,500000,0,0,,,,,45528,Not Renewed,,,Not Applicable,,45559,Paid in Full,Early,7,,,,,,,,,,,,,,,No Entry Yet,,,2016 TOYOTA INNOVA E_NBW8174,0,0,0,,1,,,,,,,45499
,,CAT0,,CARMATRIO AUTO TRADING,Closed,Marlon Llamas,Albert Dalupang,,7-Aug-2024,2023,HONDA CITY,NHD7928,Inventory Financing,Netbank,45511,871666.67,0.6998087927,610000,0,0,,,,,45540,Not Renewed,,,Not Applicable,,45572,Paid in Full,Early,20,,,,,,,,,,,,,,,No Entry Yet,,,2023 HONDA CITY_NHD7928,0,0,0,,1,,,,,,,45511
,,ABA0,,AUTO BOUTIQ AUTO TRADING,Closed,Elvira Ladea,Marah Luriely A. Villaruz,,9-Aug-2024,2009,NISSAN 370Z COUPE,BTG370,Inventory Financing,Netbank,45513,2100000,0.3,630000,0,0,,,,,45542,Not Renewed,,,Not Applicable,,45572,Paid in Full,Early,30,,,,,,,,,,,,,,,No Entry Yet,,,2009 NISSAN 370Z_BTG370,0,0,0,,1,,,,,,,45512
,,RSAL0,,RSALVADOR CAR TRADING,Closed,Rhoyland Alagon,Marah Luriely A. Villaruz,,13-Aug-2024,2020,TOYOTA WIGO G,133610/NEB7131,Inventory Financing,Netbank,45517,492759.2,0.7001391349,345000,0,0,,,,,45546,Not Renewed,,,Not Applicable,,45579,Paid in Full,Early,21,,,,,,,,,,,,,,,No Entry Yet,,,2020 TOYOTA WIGO G_133610/NEB7131,0,0,0,,1,,,,,,,45517
,,NEO0,,NEO'S AUTO TRADING,Closed,Marlon Llamas,Albert Dalupang,,22-Aug-2024,2023,MITSUBISHI MIRAGE G4 GLX,NEE6616,Inventory Financing,Netbank,45526,600142.85,0.6998333813,420000,0,0,,,,,45555,Not Renewed,,,Not Applicable,,45586,Paid in Full,Early,9,,,,,,,,,,,,,,,No Entry Yet,,,2023 MITSUBISHI MIRAGE G4 GLX_NEE6616,0,0,0,,1,,,,,,,45526
,,KCL0,,KCL'S AUTO TRADING,Closed,Elvira Ladea,Marah Luriely A. Villaruz,,21-Aug-2024,2016,FORD MUSTANG GT COUP,FAA3489,Inventory Financing,Netbank,45525,2202749.75,0.4539780336,1000000,0,0,,,,,45554,Not Renewed,,,Not Applicable,,45586,Paid in Full,Early,28,,,,,,,,,,,,,,,No Entry Yet,,,2016 FORD MUSTANG GT COUP_FAA3489,0,0,0,,1,,,,,,,45525
,,SNG0,,START N' GO CAR TRADING,Closed,Myrnalyn Bankingkito,Malou Alfonso,,28-Aug-2024,2022,2022 MITSUBISHI L300 C/C 2.2D MT,NID9706,Inventory Financing,Netbank,45532,695000,0.4604316547,320000,0,0,,1,,,45561,Renewed,Late,,Not Applicable,,45593,Paid in Full,Early,59,,,,,6,,,,,,,,,,No Entry Yet,,,2022 MITSUBISHI L300 CC_NID9706,0,0,0,,1,,,,,,,45532
